4/13/19 3:03:25 AM,400,72
4/13/19 3:04:01 AM,400,72
4/13/19 3:04:37 AM,400,72
4/13/19 3:05:12 AM,400,None
4/13/19 3:05:48 AM,400,72
4/13/19 3:06:24 AM,400,72
