2019-03-30 03:07:56.592527,1018
2019-03-30 03:10:02.846433,400
2019-03-30 03:10:13.928644,1007
2019-03-30 03:11:09.723477,400
2019-03-30 03:11:20.804925,1013
2019-03-30 03:11:31.886547,1007
2019-03-30 03:13:44.247779,1023
2019-03-30 03:14:50.732209,1032
2019-03-30 03:15:57.218337,1032
2019-03-30 03:17:03.702245,1031
2019-03-30 03:18:10.186068,1037
2019-03-30 03:19:16.670217,1028
2019-03-30 03:20:23.154315,1025
2019-03-30 03:21:29.638811,1011
2019-03-30 03:22:36.122365,1018
2019-03-30 03:23:42.605187,1025
2019-03-30 03:24:49.085904,1003
2019-03-30 03:25:55.568980,978
2019-03-30 03:27:02.053257,986
2019-03-30 03:28:08.536888,984
2019-03-30 03:29:15.020987,1355
2019-03-30 03:30:21.504849,1330
2019-03-30 03:31:27.988234,1246
2019-03-30 03:32:34.471445,1220
2019-03-30 03:33:40.955928,1208
2019-03-30 03:34:47.438534,1212
2019-03-30 03:35:53.922253,1217
2019-03-30 03:37:00.405772,1200
2019-03-30 03:38:06.889177,1208
2019-03-30 03:39:13.371997,1210
2019-03-30 03:40:19.854874,1179
2019-03-30 03:41:26.339554,1186
2019-03-30 03:42:32.822874,1192
2019-03-30 03:43:39.309444,1189
2019-03-30 03:44:45.793412,1180
2019-03-30 03:45:52.276527,1187
2019-03-30 03:46:58.760089,1187
2019-03-30 03:48:05.245888,1186
2019-03-30 03:49:11.736038,1188
2019-03-30 03:50:18.224542,1185
2019-03-30 03:51:24.711743,1208
2019-03-30 03:52:31.200670,1190
2019-03-30 03:53:37.690386,1207
2019-03-30 03:54:44.180301,1219
2019-03-30 03:55:50.668737,1212
2019-03-30 03:56:57.158242,1224
2019-03-30 03:58:03.647305,1162
2019-03-30 03:59:10.136073,1194
2019-03-30 04:00:16.624055,1197
2019-03-30 04:01:23.114172,1194
2019-03-30 04:02:29.603490,1212
2019-03-30 04:03:36.092780,1228
2019-03-30 04:04:42.582074,1180
2019-03-30 04:05:49.070110,1219
2019-03-30 04:06:55.558995,1148
2019-03-30 04:08:02.049998,1223
2019-03-30 04:09:08.540051,1201
2019-03-30 04:10:15.028718,1217
2019-03-30 04:11:21.518125,1204
2019-03-30 04:12:28.006383,1190
2019-03-30 04:13:34.495903,1201
2019-03-30 04:14:40.984390,1173
2019-03-30 04:15:47.474636,1196
2019-03-30 04:16:53.962915,1181
2019-03-30 04:18:00.453301,1196
2019-03-30 04:19:06.940953,1207
2019-03-30 04:20:13.428935,1218
2019-03-30 04:21:19.918773,1223
2019-03-30 04:22:26.407512,1219
2019-03-30 04:23:32.897574,1169
2019-03-30 04:24:39.386738,1183
2019-03-30 04:25:45.875683,1196
2019-03-30 04:26:52.364634,1189
2019-03-30 04:27:58.852777,1184
2019-03-30 04:29:05.344349,1189
2019-03-30 04:30:11.833981,1176
2019-03-30 04:31:18.323780,1185
2019-03-30 04:32:24.813549,1187
2019-03-30 04:33:31.301655,1185
2019-03-30 04:34:37.791715,1176
2019-03-30 04:35:44.280370,1170
2019-03-30 04:36:50.769100,1176
2019-03-30 04:37:57.255616,1174
2019-03-30 04:39:03.740008,1173
2019-03-30 04:40:10.230688,1183
2019-03-30 04:41:16.716926,1189
2019-03-30 04:42:23.202960,1187
2019-03-30 04:43:29.688382,1185
2019-03-30 04:44:36.173412,1183
2019-03-30 04:45:42.658006,1166
2019-03-30 04:46:49.143020,1175
2019-03-30 04:47:55.626775,1178
2019-03-30 04:49:02.120698,1182
2019-03-30 04:50:08.611228,1176
2019-03-30 04:51:15.100282,1179
2019-03-30 04:52:21.589528,1180
2019-03-30 04:53:28.078850,1196
2019-03-30 04:54:34.568613,1198
2019-03-30 04:55:41.057466,1180
2019-03-30 04:56:47.546509,1192
2019-03-30 04:57:54.036737,1196
2019-03-30 04:59:00.524014,1219
2019-03-30 05:00:07.012267,1190
2019-03-30 05:01:13.502572,1193
2019-03-30 05:02:19.991556,1184
2019-03-30 05:03:26.480845,1195
2019-03-30 05:04:32.970537,1196
2019-03-30 05:05:39.459873,2049
2019-03-30 05:06:45.948809,2620
2019-03-30 05:07:52.437158,1826
2019-03-30 05:08:58.926860,1505
2019-03-30 05:10:05.418739,1439
2019-03-30 05:11:11.910381,1426
2019-03-30 05:12:18.398956,1404
2019-03-30 05:13:24.889440,1395
2019-03-30 05:14:31.376139,1367
2019-03-30 05:15:37.865440,1346
2019-03-30 05:16:44.355773,1331
2019-03-30 05:17:50.847687,1319
2019-03-30 05:18:57.338777,1279
2019-03-30 05:20:03.828118,1321
2019-03-30 05:21:10.319011,1326
2019-03-30 05:22:16.808385,1305
2019-03-30 05:23:23.297666,1311
2019-03-30 05:24:29.786784,1301
2019-03-30 05:25:36.276895,1302
2019-03-30 05:26:42.765786,1301
2019-03-30 05:27:49.253213,1311
2019-03-30 05:28:55.742689,1292
2019-03-30 05:30:02.233491,1291
2019-03-30 05:31:08.722251,1287
2019-03-30 05:32:15.212162,1302
2019-03-30 05:33:21.702282,1310
2019-03-30 05:34:28.191428,1295
2019-03-30 05:35:34.680516,1286
2019-03-30 05:36:41.170263,1272
2019-03-30 05:37:47.658819,1293
2019-03-30 05:38:54.148991,1265
2019-03-30 05:40:00.638754,1219
2019-03-30 05:41:07.128889,1247
2019-03-30 05:42:13.623653,1247
2019-03-30 05:43:20.113079,1235
2019-03-30 05:44:26.601613,2561
2019-03-30 05:45:33.090207,2584
2019-03-30 05:46:39.581194,1623
2019-03-30 05:47:46.069007,1588
2019-03-30 05:48:52.558969,1502
2019-03-30 05:49:59.045080,1486
2019-03-30 05:51:05.530872,1442
2019-03-30 05:52:12.022892,1402
2019-03-30 05:53:18.513411,1430
2019-03-30 05:54:25.002996,1422
2019-03-30 05:55:31.491475,1416
2019-03-30 05:56:37.978693,1377
2019-03-30 05:57:44.467883,1366
2019-03-30 05:58:50.956158,1370
2019-03-30 05:59:57.446136,1337
2019-03-30 06:01:03.934924,1301
2019-03-30 06:02:10.423117,1339
2019-03-30 06:03:16.911553,1333
2019-03-30 06:04:23.401571,1299
2019-03-30 06:05:29.889504,1289
2019-03-30 06:06:36.377621,1289
2019-03-30 06:07:42.865486,1289
2019-03-30 06:08:49.354886,1298
2019-03-30 06:09:55.843018,1264
2019-03-30 06:11:02.331565,1275
2019-03-30 06:12:08.830984,1265
2019-03-30 06:13:15.326624,1268
2019-03-30 06:14:21.821821,1235
2019-03-30 06:15:28.306477,1277
2019-03-30 06:16:34.789464,1249
2019-03-30 06:17:41.257238,1228
2019-03-30 06:18:47.712593,1261
2019-03-30 06:19:54.197618,1230
2019-03-30 06:21:00.870492,1260
2019-03-30 06:22:07.507477,1238
2019-03-30 06:23:14.022209,1230
2019-03-30 06:24:20.536824,1224
2019-03-30 06:25:26.998135,1216
2019-03-30 06:26:33.486086,1224
2019-03-30 06:27:39.969892,1179
2019-03-30 06:28:46.454953,1166
2019-03-30 06:29:52.938925,1195
2019-03-30 06:30:59.423549,1188
2019-03-30 06:32:05.952304,1225
2019-03-30 06:33:12.447820,1210
2019-03-30 06:34:18.930132,1167
2019-03-30 06:35:25.413819,1180
2019-03-30 06:36:31.898702,1148
2019-03-30 06:37:38.380853,1137
2019-03-30 06:38:44.922514,1203
2019-03-30 06:39:51.405377,1189
2019-03-30 06:40:57.889264,1155
2019-03-30 06:42:04.388507,1148
2019-03-30 06:43:10.883491,1161
2019-03-30 06:44:17.378071,1164
2019-03-30 06:45:23.863292,1123
2019-03-30 06:46:30.346814,1148
2019-03-30 06:47:36.835068,1128
2019-03-30 06:48:43.321046,1169
2019-03-30 06:49:49.822604,1127
2019-03-30 06:50:56.317738,1159
2019-03-30 06:52:02.811451,1181
2019-03-30 06:53:09.292103,1111
2019-03-30 06:54:15.775861,1151
2019-03-30 06:55:22.260746,1122
2019-03-30 06:56:28.767048,1121
2019-03-30 06:57:35.256998,1161
2019-03-30 06:58:41.746022,1168
2019-03-30 06:59:48.240589,1121
2019-03-30 07:00:54.731675,1118
2019-03-30 07:02:01.223754,1242
2019-03-30 07:03:07.715838,1292
2019-03-30 07:04:14.211619,1290
2019-03-30 07:05:20.704587,1317
2019-03-30 07:06:27.180324,1296
2019-03-30 07:07:33.668537,1332
2019-03-30 07:08:40.155696,1316
2019-03-30 07:09:46.646193,1302
2019-03-30 07:10:53.133046,1309
2019-03-30 07:11:59.618555,1295
2019-03-30 07:13:06.103617,1300
2019-03-30 07:14:12.589863,1279
2019-03-30 07:15:19.076022,1290
2019-03-30 07:16:25.562407,1267
2019-03-30 07:17:32.056855,1261
2019-03-30 07:18:38.544871,1265
2019-03-30 07:19:45.032452,1274
2019-03-30 07:20:51.548175,1262
2019-03-30 07:21:58.047639,1243
2019-03-30 07:23:04.542785,1246
2019-03-30 07:24:11.017858,1261
2019-03-30 07:25:17.508144,1253
2019-03-30 07:26:23.998019,1247
2019-03-30 07:27:30.486742,1243
2019-03-30 07:28:36.974706,1276
2019-03-30 07:29:43.464295,1258
2019-03-30 07:30:49.954612,1278
2019-03-30 07:31:56.444415,1350
2019-03-30 07:33:02.932579,1657
2019-03-30 07:34:09.423115,1528
2019-03-30 07:35:15.913103,1533
2019-03-30 07:36:22.426099,1595
2019-03-30 07:37:28.914378,1637
2019-03-30 07:38:35.394874,1416
2019-03-30 07:39:41.887431,1482
2019-03-30 07:40:48.382841,1443
2019-03-30 07:41:54.883925,1492
2019-03-30 07:43:01.378686,1473
2019-03-30 07:44:07.873644,1402
2019-03-30 07:45:14.368720,1402
2019-03-30 07:46:20.847441,1433
2019-03-30 07:47:27.372465,1397
2019-03-30 07:48:33.852248,1370
2019-03-30 07:49:40.332966,1380
2019-03-30 07:50:46.816204,1370
2019-03-30 07:51:53.302712,1373
2019-03-30 07:52:59.787494,1355
2019-03-30 07:54:06.323084,1343
2019-03-30 07:55:12.840030,1347
2019-03-30 07:56:19.324698,1372
2019-03-30 07:57:25.810338,1349
2019-03-30 07:58:32.298837,1356
2019-03-30 07:59:38.786498,1350
2019-03-30 08:00:45.272646,1330
2019-03-30 08:01:51.758609,1327
2019-03-30 08:02:58.244772,1315
2019-03-30 08:04:04.731779,1292
2019-03-30 08:05:11.218965,1301
2019-03-30 08:06:17.706161,1299
2019-03-30 08:07:24.193017,1330
2019-03-30 08:08:30.680671,1311
2019-03-30 08:09:37.175257,1312
2019-03-30 08:10:43.664645,1298
2019-03-30 08:11:50.149228,1304
2019-03-30 08:12:56.656058,1272
2019-03-30 08:14:03.146148,1281
2019-03-30 08:15:09.636403,1269
2019-03-30 08:16:16.128422,1277
2019-03-30 08:17:22.620527,1293
2019-03-30 08:18:29.113081,1289
2019-03-30 08:19:35.606225,1279
2019-03-30 08:20:42.089059,1288
2019-03-30 08:21:48.575550,1263
2019-03-30 08:22:55.063056,1252
2019-03-30 08:24:01.552867,1262
2019-03-30 08:25:08.032014,1237
2019-03-30 08:26:14.515026,1219
2019-03-30 08:27:21.004306,1231
2019-03-30 08:28:27.493821,1249
2019-03-30 08:29:33.982046,1269
2019-03-30 08:30:40.468298,1239
2019-03-30 08:31:46.956955,1256
2019-03-30 08:32:53.448715,1254
2019-03-30 08:33:59.937499,1230
2019-03-30 08:35:06.426868,1222
2019-03-30 08:36:12.916542,1226
2019-03-30 08:37:19.405605,1239
2019-03-30 08:38:25.894576,1230
2019-03-30 08:39:32.384482,1235
2019-03-30 08:40:38.873788,1244
2019-03-30 08:41:45.363093,1251
2019-03-30 08:42:51.851590,1240
2019-03-30 08:43:58.342197,1236
2019-03-30 08:45:04.833349,1228
2019-03-30 08:46:11.323063,1227
2019-03-30 08:47:17.813570,1215
2019-03-30 08:48:24.303251,1226
2019-03-30 08:49:30.792592,1221
2019-03-30 08:50:37.281756,1228
2019-03-30 08:51:43.772260,1196
2019-03-30 08:52:50.262072,1221
2019-03-30 08:53:56.750127,1190
2019-03-30 08:55:03.239649,1193
2019-03-30 08:56:09.729409,1172
2019-03-30 08:57:16.223271,1173
2019-03-30 08:58:22.711359,1190
2019-03-30 08:59:29.201756,1185
2019-03-30 09:00:35.689197,1183
2019-03-30 09:01:42.216947,1181
2019-03-30 09:02:48.706461,1196
2019-03-30 09:03:55.196135,1185
2019-03-30 09:05:01.686171,1175
2019-03-30 09:06:08.176767,1165
2019-03-30 09:07:14.667985,1177
2019-03-30 09:08:21.157357,1172
2019-03-30 09:09:27.646881,1180
2019-03-30 09:10:34.139646,1187
2019-03-30 09:11:40.628792,1180
2019-03-30 09:12:47.120650,1171
2019-03-30 09:13:53.609537,1139
2019-03-30 09:15:00.099378,1149
2019-03-30 09:16:06.588904,1172
2019-03-30 09:17:13.077977,1148
2019-03-30 09:18:19.566952,1173
2019-03-30 09:19:26.056958,1155
2019-03-30 09:20:32.546677,1139
2019-03-30 09:21:39.036612,1160
2019-03-30 09:22:45.525762,1169
2019-03-30 09:23:52.016457,1164
2019-03-30 09:24:58.498593,1148
2019-03-30 09:26:04.985457,1141
2019-03-30 09:27:11.478134,1157
2019-03-30 09:28:17.967107,1155
2019-03-30 09:29:24.456900,1139
2019-03-30 09:30:30.946571,1155
2019-03-30 09:31:37.436581,1137
2019-03-30 09:32:43.925864,1157
2019-03-30 09:33:50.414039,1130
2019-03-30 09:34:56.904865,1150
2019-03-30 09:36:03.394123,1143
2019-03-30 09:37:09.882801,1153
2019-03-30 09:38:16.368562,1131
2019-03-30 09:39:22.857973,1141
2019-03-30 09:40:29.347086,1137
2019-03-30 09:41:35.837016,1139
2019-03-30 09:42:42.326074,1138
2019-03-30 09:43:48.816544,1112
2019-03-30 09:44:55.305895,1108
2019-03-30 09:46:01.795271,1148
2019-03-30 09:47:08.279235,1098
2019-03-30 09:48:14.763169,1109
2019-03-30 09:49:21.245554,1121
2019-03-30 09:50:27.728827,1123
2019-03-30 09:51:34.212188,1119
2019-03-30 09:52:40.695670,1104
2019-03-30 09:53:47.178442,1111
