4/13/19 5:31:33 AM,400,73
4/13/19 5:32:09 AM,400,73
4/13/19 5:32:45 AM,400,None
4/13/19 5:33:20 AM,400,73
4/13/19 5:33:56 AM,400,73
4/13/19 5:34:32 AM,400,None
4/13/19 5:35:08 AM,400,73
4/13/19 5:35:43 AM,400,None
4/13/19 5:36:19 AM,400,73
4/13/19 5:36:55 AM,400,73
4/13/19 5:37:31 AM,400,73
4/13/19 5:38:06 AM,400,None
4/13/19 5:38:42 AM,400,None
4/13/19 5:39:18 AM,400,None
4/13/19 5:39:54 AM,400,73
4/13/19 5:40:30 AM,400,73
4/13/19 5:41:05 AM,400,73
4/13/19 5:41:41 AM,400,73
4/13/19 5:42:17 AM,400,None
4/13/19 5:42:53 AM,400,73
4/13/19 5:43:28 AM,400,73
4/13/19 5:44:04 AM,400,73
4/13/19 5:44:40 AM,400,73
4/13/19 5:45:16 AM,400,73
4/13/19 5:45:51 AM,400,73
4/13/19 5:46:27 AM,400,73
4/13/19 5:47:03 AM,400,73
4/13/19 5:47:39 AM,400,73
4/13/19 5:48:14 AM,400,73
4/13/19 5:48:50 AM,400,73
4/13/19 5:49:26 AM,400,73
4/13/19 5:50:02 AM,400,None
4/13/19 5:50:37 AM,400,73
4/13/19 5:51:13 AM,400,73
4/13/19 5:51:49 AM,400,None
4/13/19 5:52:25 AM,400,73
4/13/19 5:53:00 AM,400,None
4/13/19 5:53:36 AM,400,73
4/13/19 5:54:12 AM,400,73
4/13/19 5:54:48 AM,400,73
4/13/19 5:55:23 AM,400,None
4/13/19 5:55:59 AM,400,None
4/13/19 5:56:35 AM,400,73
4/13/19 5:57:11 AM,400,73
4/13/19 5:57:46 AM,400,73
4/13/19 5:58:22 AM,400,73
4/13/19 5:58:58 AM,400,73
4/13/19 5:59:34 AM,400,73
4/13/19 6:00:09 AM,400,73
4/13/19 6:00:45 AM,400,73
4/13/19 6:01:21 AM,400,73
4/13/19 6:01:57 AM,400,73
4/13/19 6:02:32 AM,400,None
4/13/19 6:03:08 AM,400,73
4/13/19 6:03:44 AM,400,73
4/13/19 6:04:20 AM,400,73
4/13/19 6:04:55 AM,400,None
4/13/19 6:05:31 AM,400,73
4/13/19 6:06:07 AM,400,73
4/13/19 6:06:43 AM,400,73
4/13/19 6:07:18 AM,400,73
4/13/19 6:07:54 AM,400,73
4/13/19 6:08:30 AM,400,73
4/13/19 6:09:06 AM,400,73
4/13/19 6:09:41 AM,400,73
4/13/19 6:10:17 AM,400,73
4/13/19 6:10:53 AM,400,73
4/13/19 6:11:29 AM,400,73
4/13/19 6:12:04 AM,400,73
4/13/19 6:12:40 AM,400,73
4/13/19 6:13:16 AM,400,None
4/13/19 6:13:52 AM,400,None
4/13/19 6:14:27 AM,400,73
4/13/19 6:15:03 AM,400,73
4/13/19 6:15:39 AM,400,None
4/13/19 6:16:15 AM,400,None
4/13/19 6:16:50 AM,400,None
4/13/19 6:17:26 AM,400,73
4/13/19 6:18:02 AM,400,73
4/13/19 6:18:38 AM,400,73
4/13/19 6:19:13 AM,400,None
4/13/19 6:19:49 AM,400,73
4/13/19 6:20:25 AM,400,73
4/13/19 6:21:01 AM,400,None
4/13/19 6:21:36 AM,400,None
4/13/19 6:22:12 AM,400,73
4/13/19 6:22:48 AM,400,73
4/13/19 6:23:24 AM,400,73
4/13/19 6:23:59 AM,400,None
4/13/19 6:24:35 AM,400,73
4/13/19 6:25:11 AM,400,None
4/13/19 6:25:47 AM,400,73
4/13/19 6:26:22 AM,400,None
4/13/19 6:26:58 AM,400,73
4/13/19 6:27:34 AM,400,73
4/13/19 6:28:10 AM,400,None
4/13/19 6:28:45 AM,400,73
4/13/19 6:29:21 AM,400,73
4/13/19 6:29:57 AM,400,73
4/13/19 6:30:33 AM,400,73
4/13/19 6:31:08 AM,400,73
4/13/19 6:31:44 AM,400,None
4/13/19 6:32:20 AM,400,73
4/13/19 6:32:56 AM,400,73
4/13/19 6:33:31 AM,400,73
4/13/19 6:34:07 AM,400,73
4/13/19 6:34:43 AM,400,73
4/13/19 6:35:18 AM,400,None
4/13/19 6:35:54 AM,400,73
4/13/19 6:36:30 AM,400,73
4/13/19 6:37:06 AM,400,73
4/13/19 6:37:41 AM,400,73
4/13/19 6:38:17 AM,400,73
4/13/19 6:38:53 AM,400,None
4/13/19 6:39:29 AM,400,73
4/13/19 6:40:05 AM,400,None
4/13/19 6:40:40 AM,400,73
4/13/19 6:41:16 AM,400,None
4/13/19 6:41:52 AM,400,73
4/13/19 6:42:27 AM,400,73
4/13/19 6:43:03 AM,400,73
4/13/19 6:43:39 AM,400,73
4/13/19 6:44:15 AM,400,73
4/13/19 6:44:50 AM,400,None
4/13/19 6:45:26 AM,400,73
4/13/19 6:46:02 AM,400,None
4/13/19 6:46:38 AM,400,73
4/13/19 6:47:13 AM,400,73
4/13/19 6:47:49 AM,400,73
4/13/19 6:48:25 AM,400,73
4/13/19 6:49:01 AM,400,None
4/13/19 6:49:37 AM,400,73
4/13/19 6:50:12 AM,400,73
4/13/19 6:50:48 AM,400,73
4/13/19 6:51:24 AM,400,None
4/13/19 6:52:00 AM,400,73
4/13/19 6:52:36 AM,400,73
4/13/19 6:53:12 AM,400,73
4/13/19 6:53:47 AM,400,73
4/13/19 6:54:23 AM,400,73
4/13/19 6:54:59 AM,400,None
4/13/19 6:55:35 AM,400,None
4/13/19 6:56:10 AM,400,None
4/13/19 6:56:46 AM,400,73
4/13/19 6:57:22 AM,400,None
4/13/19 6:57:58 AM,400,None
4/13/19 6:58:33 AM,400,73
4/13/19 6:59:09 AM,400,None
4/13/19 6:59:45 AM,400,73
4/13/19 7:00:26 AM,400,73
4/13/19 7:01:02 AM,400,73
4/13/19 7:01:38 AM,400,73
4/13/19 7:02:14 AM,400,None
4/13/19 7:02:50 AM,400,73
4/13/19 7:03:25 AM,400,73
4/13/19 7:04:01 AM,400,None
4/13/19 7:04:37 AM,400,73
4/13/19 7:05:13 AM,400,73
4/13/19 7:05:48 AM,400,73
4/13/19 7:06:24 AM,400,73
4/13/19 7:07:00 AM,400,73
4/13/19 7:07:36 AM,400,73
4/13/19 7:08:11 AM,400,None
4/13/19 7:08:47 AM,400,73
4/13/19 7:09:23 AM,400,None
4/13/19 7:09:59 AM,400,73
4/13/19 7:10:34 AM,400,None
4/13/19 7:11:10 AM,400,73
4/13/19 7:11:46 AM,400,73
4/13/19 7:12:22 AM,436,73
4/13/19 7:12:57 AM,511,None
4/13/19 7:13:33 AM,555,73
4/13/19 7:14:09 AM,629,None
4/13/19 7:14:45 AM,595,73
4/13/19 7:15:20 AM,654,None
4/13/19 7:15:56 AM,638,73
4/13/19 7:16:32 AM,684,73
4/13/19 7:17:08 AM,695,None
4/13/19 7:17:43 AM,695,73
4/13/19 7:18:19 AM,693,73
4/13/19 7:18:55 AM,691,73
4/13/19 7:19:31 AM,712,73
4/13/19 7:20:06 AM,697,None
4/13/19 7:20:42 AM,690,None
4/13/19 7:21:18 AM,697,73
4/13/19 7:21:54 AM,661,73
4/13/19 7:22:30 AM,686,73
4/13/19 7:23:05 AM,626,None
4/13/19 7:23:46 AM,675,73
4/13/19 7:24:22 AM,676,73
4/13/19 7:24:58 AM,651,73
4/13/19 7:25:34 AM,642,73
4/13/19 7:26:09 AM,666,73
4/13/19 7:26:45 AM,680,73
4/13/19 7:27:21 AM,662,73
4/13/19 7:27:57 AM,671,73
4/13/19 7:28:32 AM,666,73
4/13/19 7:29:08 AM,675,73
4/13/19 7:29:44 AM,650,73
4/13/19 7:30:20 AM,644,73
4/13/19 7:30:55 AM,629,None
4/13/19 7:31:31 AM,654,73
4/13/19 7:32:07 AM,627,73
4/13/19 7:32:42 AM,652,73
4/13/19 7:33:18 AM,627,73
4/13/19 7:33:54 AM,627,73
4/13/19 7:34:30 AM,613,73
4/13/19 7:35:06 AM,609,73
4/13/19 7:35:41 AM,634,None
4/13/19 7:36:17 AM,635,None
4/13/19 7:36:53 AM,572,None
4/13/19 7:37:29 AM,618,73
4/13/19 7:38:04 AM,630,73
4/13/19 7:38:45 AM,575,None
4/13/19 7:39:21 AM,595,73
4/13/19 7:39:57 AM,602,73
4/13/19 7:40:33 AM,563,73
4/13/19 7:41:08 AM,553,73
4/13/19 7:41:44 AM,635,73
4/13/19 7:42:20 AM,560,None
4/13/19 7:42:56 AM,526,73
4/13/19 7:43:31 AM,545,73
4/13/19 7:44:07 AM,543,73
4/13/19 7:44:43 AM,579,73
4/13/19 7:45:19 AM,542,73
4/13/19 7:45:54 AM,542,None
4/13/19 7:46:30 AM,545,73
4/13/19 7:47:06 AM,494,73
4/13/19 7:47:42 AM,543,None
4/13/19 7:48:17 AM,527,73
4/13/19 7:48:53 AM,536,73
4/13/19 7:49:29 AM,570,73
4/13/19 7:50:05 AM,586,None
4/13/19 7:50:41 AM,506,73
4/13/19 7:51:16 AM,482,73
4/13/19 7:51:52 AM,477,73
4/13/19 7:52:28 AM,483,None
4/13/19 7:53:04 AM,500,73
4/13/19 7:53:39 AM,529,73
4/13/19 7:54:15 AM,494,73
4/13/19 7:54:51 AM,538,73
4/13/19 7:55:27 AM,535,73
4/13/19 7:56:02 AM,537,73
4/13/19 7:56:38 AM,502,73
4/13/19 7:57:14 AM,538,None
4/13/19 7:57:50 AM,522,73
